Code,Category,OrgCode,Parent,Stage,ParentCategory
13839,Board Related,MINWR,12032,2,"Ministry of Water Resources, River Development & Ganga Rejuv"
13840,Vendors/GeM issues,MOSTL,13638,4,Business related
13841,Payment of dues,MOSTL,13638,4,Business related
13843,Narmada Control Authority Related,MINWR,12032,2,"Ministry of Water Resources, River Development & Ganga Rejuv"
13844,National Institute of Hydrology Related,MINWR,12032,2,"Ministry of Water Resources, River Development & Ganga Rejuv"
13845,OTHERS,MINWR,12032,2,"Ministry of Water Resources, River Development & Ganga Rejuv"
13856,Leave,MINWR,12033,3,Establishment Matters
13857,Employment/ Appointments/ Compassionate Appointments,MINWR,12033,3,Establishment Matters
13870,Recruitment Exam Related,MINWR,12033,3,Establishment Matters
13871,Transfer / Postings,MINWR,12033,3,Establishment Matters
13896,Probation / Confirmation,MINWR,12033,3,Establishment Matters
13897,TA/Transfer Grant,MINWR,12033,3,Establishment Matters
13898,Joining Time,MINWR,12033,3,Establishment Matters
13899,SC / ST / OBC /PWD / Minority,MINWR,12033,3,Establishment Matters
13900,APAR Related,MINWR,12033,3,Establishment Matters
13901,Recruitment Rules,MINWR,12033,3,Establishment Matters
13902,Reservation,MINWR,12033,3,Establishment Matters
13904,Promotions and ACP/MACP/NFSG/NFU,MINWR,12033,3,Establishment Matters
13905,Corruption,MINWR,12033,3,Establishment Matters
13906,Sexual Harrassment,MINWR,12033,3,Establishment Matters
13907,Assaultation,MINWR,12033,3,Establishment Matters
13912,Others,MINWR,12033,3,Establishment Matters
13913,Outsourcing of Services,MINWR,12034,3,General Administration
13914,Tenders,MINWR,12034,3,General Administration
13915,Payment of Bills,MINWR,12034,3,General Administration
13916,CGHS matters,MINWR,12034,3,General Administration
13917,Purchase of Items,MINWR,12034,3,General Administration
13918,Modernization / Renovation of Offices,MINWR,12034,3,General Administration
13919,Contractual Employment matters,MINWR,12034,3,General Administration
13920,Celebration of Important events,MINWR,12034,3,General Administration
13921,Others,MINWR,12034,3,General Administration
13922,PMKSY - AIBP,MINWR,12037,3,State Projects or Schemes related
13923,Polavaram Irrigation Project,MINWR,12037,3,State Projects or Schemes related
13924,Special Package for Maharashtra,MINWR,12037,3,State Projects or Schemes related
13925,Works related to Shahpur Kandi Project  Relining of Rajasthan Feeder and Sirhind Feeder Project,MINWR,12037,3,State Projects or Schemes related
13926,Surface Minor Irrigation,MINWR,12037,3,State Projects or Schemes related
13927,"Repair, Renovation and Restoration of Water Bodies (Ponds / Lakes etc.)",MINWR,12037,3,State Projects or Schemes related
13928,North Koel Reservoir Project,MINWR,12037,3,State Projects or Schemes related
13929,Atal Bhujal Yojana,MINWR,12037,3,State Projects or Schemes related
13930,Flood Management and Border Areas Programme,MINWR,12037,3,State Projects or Schemes related
13931,National Hydrology Project,MINWR,12037,3,State Projects or Schemes related
13932,River Development,MINWR,12037,3,State Projects or Schemes related
13933,Command Area Development and Water Management,MINWR,12037,3,State Projects or Schemes related
13934,CWC related,MINWR,12037,3,State Projects or Schemes related
13944,Transfer / Posting/ Promotion,MOSTL,13637,4,Employee related
13945,Payment of Retirement dues,MOSTL,13637,4,Employee related
13946,SAIL,MOSTL,13944,5,Transfer / Posting/ Promotion
13947,NMDC,MOSTL,13944,5,Transfer / Posting/ Promotion
13948,MOIL,MOSTL,13944,5,Transfer / Posting/ Promotion
13949,MECON,MOSTL,13944,5,Transfer / Posting/ Promotion
13950,MSTC,MOSTL,13944,5,Transfer / Posting/ Promotion
13951,FSNL,MOSTL,13944,5,Transfer / Posting/ Promotion
13952,KIOCL,MOSTL,13944,5,Transfer / Posting/ Promotion
13953,"EIL, BSLC and OMDC",MOSTL,13944,5,Transfer / Posting/ Promotion
13954,SAIL,MOSTL,13945,5,Payment of Retirement dues
13955,NMDC,MOSTL,13945,5,Payment of Retirement dues
13956,RINL,MOSTL,13945,5,Payment of Retirement dues
13957,MOIL,MOSTL,13945,5,Payment of Retirement dues
13958,MECON,MOSTL,13945,5,Payment of Retirement dues
13959,MSTC,MOSTL,13945,5,Payment of Retirement dues
13960,FSNL,MOSTL,13945,5,Payment of Retirement dues
13961,KIOCL,MOSTL,13945,5,Payment of Retirement dues
13962,"EIL, BSLC and OMDC",MOSTL,13945,5,Payment of Retirement dues
13963,SAIL,MOSTL,13830,5,Other than retirement dues
13964,NMDC,MOSTL,13830,5,Other than retirement dues
13965,RINL,MOSTL,13830,5,Other than retirement dues
13966,MOIL,MOSTL,13830,5,Other than retirement dues
13967,MECON,MOSTL,13830,5,Other than retirement dues
13968,MSTC,MOSTL,13830,5,Other than retirement dues
13969,FSNL,MOSTL,13830,5,Other than retirement dues
13970,KIOCL,MOSTL,13830,5,Other than retirement dues
13971,"EIL, BSLC and OMDC",MOSTL,13830,5,Other than retirement dues
13972,SAIL,MOSTL,13831,5,Harassment / Atrocities
13973,NMDC,MOSTL,13831,5,Harassment / Atrocities
13974,RINL,MOSTL,13831,5,Harassment / Atrocities
13975,MOIL,MOSTL,13831,5,Harassment / Atrocities
13976,MECON,MOSTL,13831,5,Harassment / Atrocities
13977,MSTC,MOSTL,13831,5,Harassment / Atrocities
13978,FSNL,MOSTL,13831,5,Harassment / Atrocities
13979,KIOCL,MOSTL,13831,5,Harassment / Atrocities
13980,"EIL, BSLC and OMDC",MOSTL,13831,5,Harassment / Atrocities
13981,SAIL,MOSTL,13832,5,Compensation  in lieu of land acquired
13982,NMDC,MOSTL,13832,5,Compensation  in lieu of land acquired
13983,RINL,MOSTL,13832,5,Compensation  in lieu of land acquired
13984,MOIL,MOSTL,13832,5,Compensation  in lieu of land acquired
13985,MECON,MOSTL,13832,5,Compensation  in lieu of land acquired
13986,MSTC,MOSTL,13832,5,Compensation  in lieu of land acquired
13987,FSNL,MOSTL,13832,5,Compensation  in lieu of land acquired
13988,KIOCL,MOSTL,13832,5,Compensation  in lieu of land acquired
13989,"EIL, BSLC and OMDC",MOSTL,13832,5,Compensation  in lieu of land acquired
13990,SAIL,MOSTL,13833,5,Compassionate appointment
13991,NMDC,MOSTL,13833,5,Compassionate appointment
13992,RINL,MOSTL,13833,5,Compassionate appointment
13993,MOIL,MOSTL,13833,5,Compassionate appointment
13994,MECON,MOSTL,13833,5,Compassionate appointment
13995,MSTC,MOSTL,13833,5,Compassionate appointment
13996,FSNL,MOSTL,13833,5,Compassionate appointment
13997,KIOCL,MOSTL,13833,5,Compassionate appointment
13998,"EIL, BSLC and OMDC",MOSTL,13833,5,Compassionate appointment
13999,SAIL,MOSTL,13835,5,Other Miscellaneous
14000,NMDC,MOSTL,13835,5,Other Miscellaneous
14001,RINL,MOSTL,13835,5,Other Miscellaneous
14002,MOIL,MOSTL,13835,5,Other Miscellaneous
14003,MECON,MOSTL,13835,5,Other Miscellaneous
14004,MSTC,MOSTL,13835,5,Other Miscellaneous
14005,FSNL,MOSTL,13835,5,Other Miscellaneous
14006,KIOCL,MOSTL,13835,5,Other Miscellaneous
14007,"EIL, BSLC and OMDC",MOSTL,13835,5,Other Miscellaneous
14008,SAIL,MOSTL,13841,5,Payment of dues
14009,NMDC,MOSTL,13841,5,Payment of dues
14010,RINL,MOSTL,13841,5,Payment of dues
14011,MOIL,MOSTL,13841,5,Payment of dues
14012,MECON,MOSTL,13841,5,Payment of dues
14013,MSTC,MOSTL,13841,5,Payment of dues
14014,FSNL,MOSTL,13841,5,Payment of dues
14015,KIOCL,MOSTL,13841,5,Payment of dues
14016,"EIL, BSLC and OMDC",MOSTL,13841,5,Payment of dues
14017,SAIL,MOSTL,13834,5,ST/SC/OBC related
14018,NMDC,MOSTL,13834,5,ST/SC/OBC related
14019,RINL,MOSTL,13834,5,ST/SC/OBC related
14020,MOIL,MOSTL,13834,5,ST/SC/OBC related
14021,MECON,MOSTL,13834,5,ST/SC/OBC related
14022,MSTC,MOSTL,13834,5,ST/SC/OBC related
14023,FSNL,MOSTL,13834,5,ST/SC/OBC related
14024,KIOCL,MOSTL,13834,5,ST/SC/OBC related
14025,"EIL, BSLC and OMDC",MOSTL,13834,5,ST/SC/OBC related
14026,SAIL,MOSTL,13840,5,Vendors/GeM issues
14027,NMDC,MOSTL,13840,5,Vendors/GeM issues
14028,RINL,MOSTL,13840,5,Vendors/GeM issues
14029,MOIL,MOSTL,13840,5,Vendors/GeM issues
14030,MECON,MOSTL,13840,5,Vendors/GeM issues
14031,MSTC,MOSTL,13840,5,Vendors/GeM issues
14032,FSNL,MOSTL,13840,5,Vendors/GeM issues
14033,KIOCL,MOSTL,13840,5,Vendors/GeM issues
14034,"EIL, BSLC and OMDC",MOSTL,13840,5,Vendors/GeM issues
14035,Ministry of Textiles,MTXTL,,1,#N/A
14036,Fibre Related,MTXTL,14035,2,Ministry of Textiles
14037,Education/ Skill Development Related,MTXTL,14035,2,Ministry of Textiles
14038,Subsidy Related,MTXTL,14035,2,Ministry of Textiles
14039,Infrastructure Related,MTXTL,14035,2,Ministry of Textiles
14040,Export related,MTXTL,14035,2,Ministry of Textiles
14041,Economic/ Statistics Related,MTXTL,14035,2,Ministry of Textiles
14042,Miscellaneous,MTXTL,14035,2,Ministry of Textiles
14043,Vigilance,MTXTL,14035,2,Ministry of Textiles
14044,Research and Development,MTXTL,14035,2,Ministry of Textiles
14045,Administration,MTXTL,14035,2,Ministry of Textiles
14046,Public sector undertaking,MTXTL,14035,2,Ministry of Textiles
14047,Bhilai Steel Plant,MOSTL,13990,6,SAIL
14048,Durgapur Steel Plant,MOSTL,13990,6,SAIL
14049,Alloy Steel Plant,MOSTL,13990,6,SAIL
14050,Rourkela Steel Plant,MOSTL,13990,6,SAIL
14051,Bokaro Steel Plant,MOSTL,13990,6,SAIL
14052,IISCO Steel Plant,MOSTL,13990,6,SAIL
14053,Central Marketing Office,MOSTL,13990,6,SAIL
14054,Salem Steel Plant,MOSTL,13990,6,SAIL
14055,Visvesvaraya Iron and Steel Plant,MOSTL,13990,6,SAIL
14056,Ranchi Units,MOSTL,13990,6,SAIL
14057,Bhilai Steel Plant,MOSTL,13981,6,SAIL
14058,Durgapur Steel Plant,MOSTL,13981,6,SAIL
14059,Alloy Steel Plant,MOSTL,13981,6,SAIL
14060,Rourkela Steel Plant,MOSTL,13981,6,SAIL
14061,Bokaro Steel Plant,MOSTL,13981,6,SAIL
14062,IISCO Steel Plant,MOSTL,13981,6,SAIL
14063,Central Marketing Office,MOSTL,13981,6,SAIL
14064,Salem Steel Plant,MOSTL,13981,6,SAIL
14065,Visvesvaraya Iron and Steel Plant,MOSTL,13981,6,SAIL
14066,Ranchi Units,MOSTL,13981,6,SAIL
14067,Bhilai Steel Plant,MOSTL,13972,6,SAIL
14068,Durgapur Steel Plant,MOSTL,13972,6,SAIL
14069,Alloy Steel Plant,MOSTL,13972,6,SAIL
14070,Rourkela Steel Plant,MOSTL,13972,6,SAIL
14071,Bokaro Steel Plant,MOSTL,13972,6,SAIL
14072,IISCO Steel Plant,MOSTL,13972,6,SAIL
14073,Central Marketing Office,MOSTL,13972,6,SAIL
14074,Salem Steel Plant,MOSTL,13972,6,SAIL
14075,Visvesvaraya Iron and Steel Plant,MOSTL,13972,6,SAIL
14076,Ranchi Units,MOSTL,13972,6,SAIL
14077,Bhilai Steel Plant,MOSTL,13999,6,SAIL
14078,Durgapur Steel Plant,MOSTL,13999,6,SAIL
14079,Alloy Steel Plant,MOSTL,13999,6,SAIL
14080,Rourkela Steel Plant,MOSTL,13999,6,SAIL
14081,Bokaro Steel Plant,MOSTL,13999,6,SAIL
14082,IISCO Steel Plant,MOSTL,13999,6,SAIL
14083,Central Marketing Office,MOSTL,13999,6,SAIL
14084,Salem Steel Plant,MOSTL,13999,6,SAIL
14085,Visvesvaraya Iron and Steel Plant,MOSTL,13999,6,SAIL
14086,Ranchi Units,MOSTL,13999,6,SAIL
14087,Bhilai Steel Plant,MOSTL,13963,6,SAIL
14088,Durgapur Steel Plant,MOSTL,13963,6,SAIL
14089,Alloy Steel Plant,MOSTL,13963,6,SAIL
14090,Rourkela Steel Plant,MOSTL,13963,6,SAIL
14091,Bokaro Steel Plant,MOSTL,13963,6,SAIL
14092,IISCO Steel Plant,MOSTL,13963,6,SAIL
14093,Central Marketing Office,MOSTL,13963,6,SAIL
14094,Salem Steel Plant,MOSTL,13963,6,SAIL
14095,Visvesvaraya Iron and Steel Plant,MOSTL,13963,6,SAIL
14096,Ranchi Units,MOSTL,13963,6,SAIL
14097,Bhilai Steel Plant,MOSTL,14008,6,SAIL
14098,Durgapur Steel Plant,MOSTL,14008,6,SAIL
14099,Alloy Steel Plant,MOSTL,14008,6,SAIL
14100,Rourkela Steel Plant,MOSTL,14008,6,SAIL
14101,Bokaro Steel Plant,MOSTL,14008,6,SAIL
14102,IISCO Steel Plant,MOSTL,14008,6,SAIL
14103,Central Marketing Office,MOSTL,14008,6,SAIL
14104,Salem Steel Plant,MOSTL,14008,6,SAIL
14105,Visvesvaraya Iron and Steel Plant,MOSTL,14008,6,SAIL
14106,Ranchi Units,MOSTL,14008,6,SAIL
14107,Bhilai Steel Plant,MOSTL,13954,6,SAIL
14108,Durgapur Steel Plant,MOSTL,13954,6,SAIL
14109,Alloy Steel Plant,MOSTL,13954,6,SAIL
14110,Rourkela Steel Plant,MOSTL,13954,6,SAIL
14111,Bokaro Steel Plant,MOSTL,13954,6,SAIL
14112,IISCO Steel Plant,MOSTL,13954,6,SAIL
14113,Central Marketing Office,MOSTL,13954,6,SAIL
14114,Salem Steel Plant,MOSTL,13954,6,SAIL
14115,Visvesvaraya Iron and Steel Plant,MOSTL,13954,6,SAIL
14116,Ranchi Units,MOSTL,13954,6,SAIL
14117,Bhilai Steel Plant,MOSTL,14017,6,SAIL
14118,Durgapur Steel Plant,MOSTL,14017,6,SAIL
14119,Alloy Steel Plant,MOSTL,14017,6,SAIL
14120,Rourkela Steel Plant,MOSTL,14017,6,SAIL
14121,Bokaro Steel Plant,MOSTL,14017,6,SAIL
14122,IISCO Steel Plant,MOSTL,14017,6,SAIL
14123,Central Marketing Office,MOSTL,14017,6,SAIL
14124,Salem Steel Plant,MOSTL,14017,6,SAIL
14125,Visvesvaraya Iron and Steel Plant,MOSTL,14017,6,SAIL
14126,Ranchi Units,MOSTL,14017,6,SAIL
14127,Bhilai Steel Plant,MOSTL,13946,6,SAIL
14128,Durgapur Steel Plant,MOSTL,13946,6,SAIL
14129,Alloy Steel Plant,MOSTL,13946,6,SAIL
14130,Rourkela Steel Plant,MOSTL,13946,6,SAIL
14131,Bokaro Steel Plant,MOSTL,13946,6,SAIL
14132,IISCO Steel Plant,MOSTL,13946,6,SAIL
14133,Central Marketing Office,MOSTL,13946,6,SAIL
14134,Salem Steel Plant,MOSTL,13946,6,SAIL
14135,Visvesvaraya Iron and Steel Plant,MOSTL,13946,6,SAIL
14136,Ranchi Units,MOSTL,13946,6,SAIL
14137,Bhilai Steel Plant,MOSTL,14026,6,SAIL
14138,Durgapur Steel Plant,MOSTL,14026,6,SAIL
14139,Alloy Steel Plant,MOSTL,14026,6,SAIL
14140,Rourkela Steel Plant,MOSTL,14026,6,SAIL
14141,Bokaro Steel Plant,MOSTL,14026,6,SAIL
14142,IISCO Steel Plant,MOSTL,14026,6,SAIL
14143,Central Marketing Office,MOSTL,14026,6,SAIL
14144,Salem Steel Plant,MOSTL,14026,6,SAIL
14145,Visvesvaraya Iron and Steel Plant,MOSTL,14026,6,SAIL
14146,Ranchi Units,MOSTL,14026,6,SAIL
14147,Cotton,MTXTL,14036,3,Fibre Related
14148,Jute,MTXTL,14036,3,Fibre Related
14149,Silk,MTXTL,14036,3,Fibre Related
14150,Wool,MTXTL,14036,3,Fibre Related
14151,NIFT,MTXTL,14037,3,Education/ Skill Development Related
14152,SVPITM,MTXTL,14037,3,Education/ Skill Development Related
14153,SAMARTH,MTXTL,14037,3,Education/ Skill Development Related
14154,Kirandul Complex,MOSTL,13991,6,NMDC
14155,Bacheli Complex,MOSTL,13991,6,NMDC
14156,Donimalai Iron Ore/Mine,MOSTL,13991,6,NMDC
14157,"Diamond Mining Project, Panna",MOSTL,13991,6,NMDC
14158,"Sponge Iron Unit, Paloncha",MOSTL,13991,6,NMDC
14159,"NISP, Nagarnar",MOSTL,13991,6,NMDC
14160,Kirandul Complex,MOSTL,13982,6,NMDC
14161,Bacheli Complex,MOSTL,13982,6,NMDC
14162,Donimalai Iron Ore/Mine,MOSTL,13982,6,NMDC
14163,"Diamond Mining Project, Panna",MOSTL,13982,6,NMDC
14164,"Sponge Iron Unit, Paloncha",MOSTL,13982,6,NMDC
14165,"NISP, Nagarnar",MOSTL,13982,6,NMDC
14166,Kirandul Complex,MOSTL,13973,6,NMDC
14167,Bacheli Complex,MOSTL,13973,6,NMDC
14168,Donimalai Iron Ore/Mine,MOSTL,13973,6,NMDC
14169,"Diamond Mining Project, Panna",MOSTL,13973,6,NMDC
14170,"Sponge Iron Unit, Paloncha",MOSTL,13973,6,NMDC
14171,"NISP, Nagarnar",MOSTL,13973,6,NMDC
14172,Kirandul Complex,MOSTL,14000,6,NMDC
14173,Bacheli Complex,MOSTL,14000,6,NMDC
14174,Donimalai Iron Ore/Mine,MOSTL,14000,6,NMDC
14175,"Diamond Mining Project, Panna",MOSTL,14000,6,NMDC
14176,"Sponge Iron Unit, Paloncha",MOSTL,14000,6,NMDC
14177,"NISP, Nagarnar",MOSTL,14000,6,NMDC
14178,Kirandul Complex,MOSTL,13964,6,NMDC
14179,Bacheli Complex,MOSTL,13964,6,NMDC
14180,Donimalai Iron Ore/Mine,MOSTL,13964,6,NMDC
14181,"Diamond Mining Project, Panna",MOSTL,13964,6,NMDC
14182,"Sponge Iron Unit, Paloncha",MOSTL,13964,6,NMDC
14183,"NISP, Nagarnar",MOSTL,13964,6,NMDC
14184,Kirandul Complex,MOSTL,14009,6,NMDC
14185,Bacheli Complex,MOSTL,14009,6,NMDC
14186,Donimalai Iron Ore/Mine,MOSTL,14009,6,NMDC
14187,"Diamond Mining Project, Panna",MOSTL,14009,6,NMDC
14188,"Sponge Iron Unit, Paloncha",MOSTL,14009,6,NMDC
14189,"NISP, Nagarnar",MOSTL,14009,6,NMDC
14190,Kirandul Complex,MOSTL,13955,6,NMDC
14191,Bacheli Complex,MOSTL,13955,6,NMDC
14192,Donimalai Iron Ore/Mine,MOSTL,13955,6,NMDC
14193,"Diamond Mining Project, Panna",MOSTL,13955,6,NMDC
14194,"Sponge Iron Unit, Paloncha",MOSTL,13955,6,NMDC
14195,"NISP, Nagarnar",MOSTL,13955,6,NMDC
14196,Kirandul Complex,MOSTL,14018,6,NMDC
14197,Bacheli Complex,MOSTL,14018,6,NMDC
14198,Donimalai Iron Ore/Mine,MOSTL,14018,6,NMDC
14199,"Diamond Mining Project, Panna",MOSTL,14018,6,NMDC
14200,"Sponge Iron Unit, Paloncha",MOSTL,14018,6,NMDC
14201,"NISP, Nagarnar",MOSTL,14018,6,NMDC
14202,Kirandul Complex,MOSTL,13947,6,NMDC
14203,Bacheli Complex,MOSTL,13947,6,NMDC
14204,Donimalai Iron Ore/Mine,MOSTL,13947,6,NMDC
14205,"Diamond Mining Project, Panna",MOSTL,13947,6,NMDC
14206,"Sponge Iron Unit, Paloncha",MOSTL,13947,6,NMDC
14207,"NISP, Nagarnar",MOSTL,13947,6,NMDC
